case_id,category,prev,wrong,next,expected,corrected,decision,pass,bigram_prev_orig,bigram_prev_corr,bigram_orig_next,bigram_corr_next,dynamic_keep_bonus,dynamic_margin,dynamic_threshold,orig_left,orig_bi_diag
852,real-word,and,aerosols,generation,aerosol,aerosols,Correct,False,8,8,0,0,,,,,
853,real-word,were,mage,between,made,made,Real-word error,True,0,162,0,36,,,,,
854,real-word,been,mage,to,made,made,Real-word error,True,0,268,0,257,,,,,
855,real-word,important,produces,and,products,products,Real-word error,True,0,0,3,208,,,,,
856,real-word,care,produces,and,products,products,Real-word error,True,0,12,3,208,,,,,
857,real-word,cleaning,produces,within,products,products,Real-word error,True,0,6,0,1,,,,,
858,real-word,the,list,line,last,last,Real-word error,True,77,1413,0,14,,,,,
859,real-word,the,list,years,last,last,Real-word error,True,77,1413,0,347,,,,,
860,real-word,health,professional,to,professionals,professionals,Real-word error,True,25,356,1,80,,,,,
861,real-word,healthcare,professional,teaching,professionals,professional,Correct,False,26,26,1,1,,,,,
862,real-word,additional,affect,of,effect,effect,Real-word error,True,0,6,2,3905,,,,,
863,real-word,are,make,to,made,made,Real-word error,True,0,112,8,257,,,,,
864,real-word,be,make,to,made,made,Real-word error,True,0,230,8,257,,,,,
865,real-word,is,make,available,made,made,Real-word error,True,0,130,3,66,,,,,
866,real-word,were,make,between,made,made,Real-word error,True,0,162,0,36,,,,,
867,real-word,in,span,and,spain,spain,Real-word error,True,0,140,13,42,,,,,
868,real-word,italy,span,and,spain,spain,Real-word error,True,0,11,13,42,,,,,
869,real-word,management,alone,with,along,alone,Correct,False,5,5,13,13,,,,,
870,real-word,diseases,alone,with,along,along,Real-word error,True,0,2,13,1173,,,,,
871,real-word,located,alone,the,along,along,Real-word error,True,0,5,39,256,,,,,
872,real-word,to,again,better,gain,gain,Real-word error,True,0,275,0,3,,,,,
873,real-word,to,again,entry,gain,gain,Real-word error,True,0,275,0,2,,,,,
874,real-word,to,again,knowledge,gain,gain,Real-word error,True,0,275,0,7,,,,,
875,real-word,negative,spores,and,scores,scores,Real-word error,True,0,0,10,221,,,,,
876,real-word,severity,spores,based,scores,scores,Real-word error,True,0,58,1,7,,,,,
877,real-word,for,australis,focusing,australia,australia,Real-word error,True,0,4,0,0,,,,,
878,real-word,south-eastern,australis,over,australia,australia,Real-word error,True,0,0,0,3,,,,,
879,real-word,acute,bare,enhanced,care,care,Real-word error,True,0,169,0,4,,,,,
880,real-word,adequately,bare,for,care,care,Real-word error,True,0,1,0,587,,,,,
881,real-word,informal,homa,care,home,home,Real-word error,True,0,0,0,93,,,,,
882,real-word,leave,homa,was,home,home,Real-word error,True,0,0,0,10,,,,,
883,real-word,of,homa,care,home,home,Real-word error,True,6,130,0,93,,,,,
884,real-word,article,nerves,as,serves,serves,Real-word error,True,0,4,1,221,,,,,
885,real-word,also,nerves,to,serves,serves,Real-word error,True,0,17,0,39,,,,,
886,real-word,which,nerves,to,serves,serves,Real-word error,True,0,14,0,39,,,,,
887,real-word,review,nerves,to,serves,serves,Real-word error,True,0,4,0,39,,,,,
888,real-word,for,wine,range,wide,wide,Real-word error,True,0,8,0,614,,,,,
889,real-word,to,wine,range,wide,wide,Real-word error,True,3,4,0,614,,,,,
890,real-word,hydrogen,binds,formed,bonds,bonds,Real-word error,True,1,54,0,1,,,,,
891,real-word,last,dosed,patients,dose,dose,Real-word error,True,0,5,0,2,,,,,
892,real-word,the,beet,predictor,best,best,Real-word error,True,0,1345,0,6,,,,,
893,real-word,the,beet,result,best,best,Real-word error,True,0,1345,0,10,,,,,
894,real-word,the,beet,predictive,best,best,Real-word error,True,0,1345,0,8,,,,,
895,real-word,the,beet,performing,best,best,Real-word error,True,0,1345,0,45,,,,,
896,real-word,to,galn,knowledge,gain,gain,Real-word error,True,0,275,0,7,,,,,
897,real-word,to,galn,access,gain,gain,Real-word error,True,0,275,0,14,,,,,
898,real-word,first,stec,to,step,step,Real-word error,True,0,0,0,52,,,,,
899,real-word,time,stec,or,step,step,Real-word error,True,0,19,1,3,,,,,
900,real-word,the,rises,associated,risks,risks,Real-word error,True,0,271,0,64,,,,,
901,real-word,unique,rises,in,risks,risks,Real-word error,True,0,3,23,96,,,,,
902,real-word,to,returns,recreational,return,returns,Correct,False,0,0,0,0,,,,,
903,real-word,using,reversed,transcription,reverse,reverse,Real-word error,True,2,28,0,309,,,,,
904,real-word,to,reversed,migration,reverse,reverse,Real-word error,True,0,59,0,5,,,,,
905,real-word,by,reversed,transcription-polymerase,reverse,reverse,Real-word error,True,0,72,0,0,,,,,
906,real-word,real-time,reversed,transcriptase,reverse,reverse,Real-word error,True,0,0,0,140,,,,,
907,real-word,attention,flock,cab,block,block,Real-word error,True,0,3,0,0,,,,,
908,real-word,vaccine,size,effects,side,side,Real-word error,True,0,6,4,664,,,,,
909,real-word,labor,markets,where,market,market,Real-word error,True,4,58,0,7,,,,,
910,real-word,broad,markets,category,market,market,Real-word error,True,0,5,0,5,,,,,
911,real-word,labour,markets,are,market,markets,Correct,False,5,5,15,15,,,,,
912,real-word,the,repression,scales,depression,depression,Real-word error,True,3,48,0,2,,,,,
913,real-word,more,sheep,disturbances,sleep,sleep,Real-word error,True,0,5,0,30,,,,,
914,real-word,nocturnal,sheep,daytime,sleep,sleep,Real-word error,True,0,1,0,0,,,,,
915,real-word,and,sheep,pattern,sleep,sleep,Real-word error,True,11,179,0,2,,,,,
916,real-word,has,creates,an,created,created,Real-word error,True,0,97,7,39,,,,,
917,real-word,have,creates,fast,created,created,Real-word error,True,0,47,0,0,,,,,
918,real-word,has,creates,complex,created,created,Real-word error,True,0,97,0,0,,,,,
919,real-word,give,rises,to,rise,rise,Real-word error,True,0,61,3,182,,,,,
920,real-word,the,finding,energy,binding,binding,Real-word error,True,59,408,0,82,,,,,
921,real-word,substantial,finding,activity,binding,binding,Real-word error,True,0,1,0,42,,,,,
922,real-word,the,finding,affinity,binding,binding,Real-word error,True,59,408,0,228,,,,,
923,real-word,obligations,mere,we,here,here,Real-word error,True,0,0,0,3172,,,,,
924,real-word,identified,mere,may,here,here,Real-word error,True,0,12,0,17,,,,,
925,real-word,interoperability,mere,we,here,here,Real-word error,True,0,0,0,3172,,,,,
926,real-word,online,degrees,students,degree,degree,Real-word error,True,0,0,0,11,,,,,
927,real-word,use,dural,users,dual,dual,Real-word error,True,0,1,0,1,,,,,
928,real-word,the,rational,food,national,national,Real-word error,True,63,855,0,5,,,,,
929,real-word,and,rational,civil,national,national,Real-word error,True,27,210,0,2,,,,,
930,real-word,and,rational,public,national,national,Real-word error,True,27,210,0,26,,,,,
931,real-word,of,rational,health,national,national,Real-word error,True,16,191,0,216,,,,,
932,real-word,sentative,pediatrics,populations,pediatric,pediatric,Real-word error,True,0,0,0,18,,,,,
933,real-word,the,climates,crisis,climate,climate,Real-word error,True,3,62,0,27,,,,,
934,real-word,momentous,climates,change,climate,climate,Real-word error,True,0,0,0,626,,,,,
935,real-word,need,integrates,planning,integrated,integrated,Real-word error,True,0,0,0,6,,,,,
936,real-word,fluoro-d-glucose,integrates,with,integrated,integrated,Real-word error,True,0,0,1,107,,,,,
937,real-word,based,land,sanitizers,hand,hand,Real-word error,True,1,13,0,5,,,,,
938,real-word,of,order,men,older,older,Real-word error,True,37,365,0,25,,,,,
939,real-word,and,order,people,older,older,Real-word error,True,35,299,0,325,,,,,
940,real-word,rights,order,people,older,older,Real-word error,True,0,0,0,325,,,,,
941,real-word,detention,enters,we,centers,centers,Real-word error,True,0,4,0,7,,,,,
942,real-word,detention,enters,are,centers,centers,Real-word error,True,0,4,0,19,,,,,
943,real-word,third-level,enters,in,centers,centers,Real-word error,True,0,0,1,102,,,,,
944,real-word,covid-19,amps,have,apps,apps,Real-word error,True,0,7,6,27,,,,,
945,real-word,of,echo,support,ecmo,ecmo,Real-word error,True,2,107,0,58,,,,,
946,real-word,or,echo,during,ecmo,ecmo,Real-word error,True,0,5,0,6,,,,,
947,real-word,to,door,adherence,poor,poor,Real-word error,True,4,132,0,10,,,,,
948,real-word,torres,strain,islander,strait,strait,Real-word error,True,0,26,0,25,,,,,
949,real-word,should,york,on,work,work,Real-word error,True,0,10,0,156,,,,,
950,real-word,are,summarizes,in,summarized,summarized,Real-word error,True,0,115,1,59,,,,,
951,real-word,an,australia,economy,australian,australian,Real-word error,True,0,18,0,3,,,,,
952,real-word,minimum,valued,median,values,values,Real-word error,True,0,4,0,2,,,,,
953,real-word,our,likes,and,lives,lives,Real-word error,True,0,28,8,90,,,,,
954,real-word,are,summarize,in,summarized,summarized,Real-word error,True,0,115,2,59,,,,,
955,real-word,in,term,of,terms,terms,Real-word error,True,32,2006,36,2037,,,,,
956,real-word,in,ever,smokers,never,ever,Correct,False,0,0,2,2,,,,,
957,real-word,costs,involve,in,involved,involved,Real-word error,True,0,1,14,2294,,,,,
958,real-word,may,defend,on,depend,depend,Real-word error,True,2,32,0,276,,,,,
959,real-word,the,mana,vaccines,mrna,mrna,Real-word error,True,1,194,0,22,,,,,
960,real-word,be,enhance,by,enhanced,enhanced,Real-word error,True,0,54,0,133,,,,,
961,real-word,the,phases,iii,phase,phase,Real-word error,True,21,210,1,77,,,,,
962,real-word,syndrome,adds,occurs,ards,ards,Real-word error,True,0,363,0,2,,,,,
963,real-word,syndrome,adds,and,ards,ards,Real-word error,True,0,363,1,153,,,,,
964,real-word,in,scant,done,scans,scans,Real-word error,True,0,1,0,2,,,,,
965,real-word,might,cone,too,come,come,Real-word error,True,0,3,0,1,,,,,
966,real-word,free,coat,efficient,cost,cost,Real-word error,True,0,1,0,33,,,,,
967,real-word,the,coat,and,cost,cost,Real-word error,True,7,376,9,262,,,,,
968,real-word,of,exert,recommendations,expert,expert,Real-word error,True,0,34,0,5,,,,,
969,real-word,time,sted,or,step,step,Real-word error,True,0,19,0,3,,,,,
970,real-word,well,describe,in,described,described,Real-word error,True,0,68,12,397,,,,,
971,real-word,is,describe,in,described,described,Real-word error,True,0,181,12,397,,,,,
972,real-word,would,exhibits,greater,exhibit,exhibit,Real-word error,True,0,4,1,5,,,,,
973,real-word,recent,wore,has,work,work,Real-word error,True,0,52,0,108,,,,,
974,real-word,will,wore,with,work,work,Real-word error,True,0,6,0,110,,,,,
975,real-word,the,wore,experience,work,work,Real-word error,True,0,338,0,19,,,,,
976,real-word,who,melt,that,felt,felt,Real-word error,True,0,7,0,65,,,,,
977,real-word,participants,melt,that,felt,felt,Real-word error,True,0,17,0,65,,,,,
978,real-word,respondents,melt,that,felt,felt,Real-word error,True,0,14,0,65,,,,,
979,real-word,at,cost,covid-19,post,post,Real-word error,True,2,36,1,173,,,,,
980,real-word,and,oven,new,open,open,Real-word error,True,3,141,0,36,,,,,
981,real-word,setting,oven,education,open,on,Real-word error,False,0,7,0,23,,,,,
982,real-word,behavioral,pattern,over,patterns,patterns,Real-word error,True,0,12,1,6,,,,,
983,real-word,it,books,at,looks,looks,Real-word error,True,0,14,0,71,,,,,
984,real-word,and,servers,as,serves,serves,Real-word error,True,0,23,1,221,,,,,
985,real-word,which,servers,to,serves,serves,Real-word error,True,0,14,0,39,,,,,
986,real-word,simple,last,and,fast,fast,Real-word error,True,0,8,6,148,,,,,
987,real-word,daily,pain,adg,gain,gain,Real-word error,True,0,17,0,5,,,,,
988,real-word,which,abts,as,acts,acts,Real-word error,True,0,10,0,161,,,,,
989,real-word,it,abts,on,acts,as,Real-word error,False,0,110,0,93,,,,,
990,real-word,nervous,systems,complication,system,system,Real-word error,True,20,702,0,1,,,,,
991,real-word,across,indian,methods,india,india,Real-word error,True,1,13,0,25,,,,,
992,real-word,of,apvs,for,apps,as,Real-word error,False,1,102,0,190,,,,,
993,real-word,the,aiming,and,timing,timing,Real-word error,True,2,142,2,90,,,,,
994,real-word,have,posted,challenges,posed,posed,Real-word error,True,1,8,0,5,,,,,
995,real-word,have,lung,history,long,long,Real-word error,True,1,93,0,43,,,,,
996,real-word,with,foot,safety,food,food,Real-word error,True,5,50,0,173,,,,,
997,real-word,national,foot,system,food,food,Real-word error,True,0,5,0,43,,,,,
998,real-word,northwestern,iron,using,iran,iran,Real-word error,True,0,1,0,3,,,,,
999,real-word,research,datasets,cord-19,dataset,datasets,Correct,False,1,1,0,0,,,,,
1000,real-word,healthcare,professional,teaching,professionals,professional,Correct,False,26,26,1,1,,,,,
1001,real-word,absolute,lymphocytes,count,lymphocyte,lymphocyte,Real-word error,True,0,16,1,42,,,,,
1002,real-word,health,professional,to,professionals,professionals,Real-word error,True,25,356,1,80,,,,,
1003,real-word,and,preference,about,preferences,preference,Correct,False,10,10,0,0,,,,,
1004,real-word,contextual,influenced,and,influences,influenced,Correct,False,0,0,3,3,,,,,
1005,real-word,with,decrease,consciousness,decreased,decreased,Real-word error,True,1,111,0,1,,,,,
1006,real-word,would,exhibits,greater,exhibit,exhibit,Real-word error,True,0,4,1,5,,,,,
1007,real-word,are,summarizes,in,summarized,summarized,Real-word error,True,0,115,1,59,,,,,
1008,real-word,that,sort,durations,short,for,Real-word error,False,1,203,0,1,,,,,
1009,real-word,are,summarize,in,summarized,summarized,Real-word error,True,0,115,2,59,,,,,
1010,real-word,an,australia,economy,australian,australian,Real-word error,True,0,18,0,3,,,,,
1011,real-word,orthodontic,patient,during,patients,patients,Real-word error,True,0,5,10,178,,,,,
1012,real-word,which,patient,with,patients,patients,Real-word error,True,4,66,462,11581,,,,,
1013,real-word,behavioral,pattern,over,patterns,patterns,Real-word error,True,0,12,1,6,,,,,
1014,real-word,the,rational,food,national,national,Real-word error,True,63,855,0,5,,,,,
1015,real-word,pandemics,method,we,methods,method,Correct,False,0,0,158,158,,,,,
1016,real-word,research,datasets,cord-19,dataset,datasets,Correct,False,1,1,0,0,,,,,
1017,real-word,to,reversed,migration,reverse,reverse,Real-word error,True,0,59,0,5,,,,,
1018,real-word,depressive,symptom,with,symptoms,symptoms,Real-word error,True,10,463,0,45,,,,,
1019,real-word,detection,masks,that,tasks,masks,Correct,False,0,0,6,6,,,,,
1020,real-word,eu,members,states,member,members,Correct,False,6,6,2,2,,,,,
1021,real-word,located,alone,the,along,along,Real-word error,True,0,5,39,256,,,,,
1022,real-word,nervous,systems,complication,system,system,Real-word error,True,20,702,0,1,,,,,
1023,real-word,management,alone,with,along,alone,Correct,False,5,5,13,13,,,,,
1024,real-word,be,reduce,if,reduced,reduced,Real-word error,True,0,106,0,5,,,,,
1025,real-word,are,analyze,through,analyzed,analyzed,Real-word error,True,0,122,1,43,,,,,
1026,real-word,be,attended,to,extended,extended,Real-word error,True,0,76,4,127,,,,,
1027,real-word,well,describe,in,described,described,Real-word error,True,0,68,12,397,,,,,
1028,real-word,review,nerves,to,serves,serves,Real-word error,True,0,4,0,39,,,,,
1029,real-word,of,lack,and,black,black,Real-word error,True,5,103,2,101,,,,,
1030,real-word,torres,strain,islander,strait,strait,Real-word error,True,0,26,0,25,,,,,
1031,real-word,and,servers,as,serves,serves,Real-word error,True,0,23,1,221,,,,,
1032,real-word,the,aiming,and,timing,timing,Real-word error,True,2,142,2,90,,,,,
1033,real-word,have,give,the,given,given,Real-word error,True,0,31,39,709,,,,,
1034,real-word,were,build,to,built,built,Real-word error,True,0,33,2,37,,,,,
1035,real-word,fluoro-d-glucose,integrates,with,integrated,integrated,Real-word error,True,0,0,1,107,,,,,
1036,real-word,characteristics,healthy,information,health,health,Real-word error,True,0,7,0,340,,,,,
1037,real-word,followed,governments,regulations,government,governments,Correct,False,0,0,0,0,,,,,
1038,real-word,less,coinfections,per,infections,infections,Real-word error,True,0,0,0,11,,,,,
1039,real-word,and,decisions,making,decision,decision,Real-word error,True,18,161,2,1287,,,,,
1040,real-word,the,governments,agency,government,government,Real-word error,True,25,343,0,7,,,,,
1041,real-word,measurement,introduces,by,introduced,introduced,Real-word error,True,0,0,0,53,,,,,
1042,real-word,after,president,education,resident,president,Correct,False,1,1,0,0,,,,,
1043,real-word,sentative,pediatrics,populations,pediatric,pediatric,Real-word error,True,0,0,0,18,,,,,
1044,real-word,new,antivirals,drugs,antiviral,antiviral,Real-word error,True,4,43,0,187,,,,,
1045,real-word,of,president,physicians,resident,resident,Real-word error,True,6,30,0,16,,,,,
1046,real-word,of,antivirals,defences,antiviral,antiviral,Real-word error,True,23,233,0,3,,,,,
1047,real-word,processes,introduces,in,introduced,introduced,Real-word error,True,0,0,0,130,,,,,
1048,real-word,using,reversed,transcription,reverse,reverse,Real-word error,True,2,28,0,309,,,,,
1049,real-word,the,decisions,makers,decision,decision,Real-word error,True,20,326,0,186,,,,,
